ix,iy,iz,gamma_dose_Sv_per_h,neutron_dose_Sv_per_h,total_dose_Sv_per_h,gamma_flux_cm2_s_per_primary,neutron_flux_cm2_s_per_primary
103,133,68,0,0.887108,0.887108,0,2.15241e-08
105,133,68,0,1.95219,1.95219,0,4.77127e-08
86,134,68,0,2.00855,2.00855,0,4.04523e-08
87,134,68,0,4.08794,4.08794,0,8.48815e-08
88,134,68,0,0.342304,0.342304,0,7.26207e-09
91,134,68,0,0.764387,0.764387,0,1.91224e-08
92,134,68,0,0.895145,0.895145,0,2.24301e-08
93,134,68,0,2.48594,2.48594,0,5.65825e-08
94,134,68,0,2.91724,2.91724,0,7.19843e-08
95,134,68,0,0.807939,0.807939,0,2.06161e-08
96,134,68,0,15.1561,15.1561,0,6.4342e-08
97,134,68,0,3.18387,3.18387,0,9.52426e-09
98,134,68,0,1.95893,1.95893,0,4.97183e-08
99,134,68,0,38.9746,38.9746,0,3.29941e-08
100,134,68,0,42.2723,42.2723,0,3.10945e-08
101,134,68,0,3.43663,3.43663,0,1.43538e-08
102,134,68,0.751813,0,0.751813,5.62417e-08,0
105,134,68,0.321769,29.7032,30.025,8.09768e-09,3.60725e-08
106,134,68,0,0.183008,0.183008,0,7.31898e-09
92,135,68,0,0.329107,0.329107,0,7.85331e-09
93,135,68,0,0.615274,0.615274,0,1.32141e-08
94,135,68,0,1.63206,1.63206,0,3.3159e-08
95,135,68,0,0.106721,0.106721,0,2.88875e-09
96,135,68,0,11.7814,11.7814,0,5.30628e-08
97,135,68,0,5.18359,5.18359,0,3.33496e-08
98,135,68,0,54.0373,54.0373,0,7.40822e-08
99,135,68,0,18.8466,18.8466,0,2.78812e-08
100,135,68,0,54.3792,54.3792,0,9.46704e-08
101,135,68,0,39.7825,39.7825,0,6.60531e-08
102,135,68,0,52.8357,52.8357,0,6.92532e-08
92,136,68,0,0.163575,0.163575,0,5.63412e-09
93,136,68,0,1.65112,1.65112,0,4.3458e-08
94,136,68,0,0.175507,0.175507,0,3.88684e-09
96,136,68,0,2.87988,2.87988,0,4.095e-08
97,136,68,0,1.60028,1.60028,0,5.51995e-09
101,136,68,0,0.146472,0.146472,0,4.71762e-09
102,136,68,0,0.621809,0.621809,0,1.44969e-08
93,137,68,0,1.662,1.662,0,3.99782e-08
101,137,68,0,0.723433,0.723433,0,2.32689e-08
89,138,68,0.0315743,0,0.0315743,8.91475e-09,0
93,138,68,0.347276,2.47679,2.82407,4.4692e-08,5.54191e-08
90,139,68,0.0737755,0,0.0737755,2.3111e-08,0
90,142,68,0.0588537,0,0.0588537,2.07327e-08,0
90,143,68,0.199036,0,0.199036,4.19168e-08,0
91,143,68,0.277494,0,0.277494,6.46965e-08,0
96,108,69,0.0581118,0,0.0581118,1.53015e-08,0
97,108,69,0.152139,0,0.152139,2.99856e-08,0
96,109,69,0.0858518,0,0.0858518,2.76373e-08,0
99,111,69,0,1.06232,1.06232,0,2.49616e-08
100,111,69,0,1.28521,1.28521,0,3.33366e-08
101,111,69,0,0.282057,0.282057,0,7.27203e-09
100,112,69,0,2.22862,2.22862,0,5.90999e-08
101,112,69,0,0.752839,0.752839,0,2.0519e-08
98,113,69,0,0.323655,0.323655,0,9.4459e-09
99,113,69,0,0.520676,0.520676,0,1.24339e-08
100,113,69,0,16.373,16.373,0,6.9756e-08
101,113,69,0,2.15594,2.15594,0,4.99313e-08
102,113,69,0,23.4653,23.4653,0,1.61974e-08
91,114,69,0,6.13674,6.13674,0,7.85652e-09
92,114,69,0,20.6802,20.6802,0,2.6094e-08
98,114,69,0,13.4554,13.4554,0,9.07711e-09
99,114,69,0,35.8894,35.8894,0,2.44836e-08
100,114,69,0,46.5026,46.5026,0,3.96904e-08
101,114,69,0,12.6848,12.6848,0,8.73839e-09
105,114,69,0,0.374489,0.374489,0,7.30478e-09
106,114,69,0,0.28105,0.28105,0,5.48412e-09
87,115,69,0,0.264721,0.264721,0,6.9587e-09
88,115,69,0,0.799037,0.799037,0,2.02223e-08
90,115,69,0,26.8052,26.8052,0,3.67964e-08
91,115,69,0,6.25108,6.25108,0,8.10394e-09
96,115,69,0,0.338389,0.338389,0,1.00536e-08
97,115,69,0,0.726705,0.726705,0,2.1786e-08
98,115,69,0,26.4102,26.4102,0,1.7864e-08
99,115,69,0,33.3411,33.3411,0,2.24949e-08
100,115,69,0,49.0609,49.0609,0,4.27424e-08
103,115,69,0,1.76668,1.76668,0,1.10317e-09
104,115,69,0,0.508463,0.508463,0,9.91536e-09
105,115,69,0,4.7553,4.7553,0,9.27765e-08
106,115,69,0,1.07475,1.07475,0,2.10042e-08
108,115,69,0,15.0504,15.0504,0,1.30238e-08
87,116,69,0,1.09489,1.09489,0,3.16223e-08
88,116,69,0,1.88391,1.88391,0,5.2148e-08
89,116,69,0,3.91685,3.91685,0,7.21886e-09
94,116,69,0.000664359,0,0.000664359,1.59417e-11,0
97,116,69,0,0.515122,0.515122,0,1.54758e-08
103,116,69,0.116889,148.976,149.093,1.09687e-08,2.13817e-07
104,116,69,0,60.2955,60.2955,0,4.03248e-08
105,116,69,0.0375211,1.71617,1.75369,5.26238e-09,3.36203e-08
107,116,69,0,1.75307,1.75307,0,1.4886e-09
108,116,69,0,9.04213,9.04213,0,7.70316e-09
89,117,69,0,26.3116,26.3116,0,4.67148e-08
90,117,69,0,12.9483,12.9483,0,2.24265e-08
106,117,69,0,2.07054,2.07054,0,4.37835e-08
107,117,69,0,5.25891,5.25891,0,3.43732e-08
109,117,69,0,1.60929,1.60929,0,4.12984e-08
110,117,69,0,0.543547,0.543547,0,1.31542e-08
88,118,69,0,11.9055,11.9055,0,5.06293e-08
89,118,69,0,4.54896,4.54896,0,2.26435e-08
90,118,69,0,16.3392,16.3392,0,3.69592e-08
91,118,69,0,21.0216,21.0216,0,2.60334e-07
107,118,69,0,112.046,112.046,0,6.33297e-07
108,118,69,0,23.2597,23.2597,0,2.47405e-08
109,118,69,0,10.324,10.324,0,3.65013e-08
110,118,69,0,9.51638,9.51638,0,1.18161e-08
111,118,69,0,1.1389,1.1389,0,2.28457e-08
112,118,69,0,0.278831,0.278831,0,5.47456e-09
88,119,69,0,16.8402,16.8402,0,3.03577e-08
89,119,69,0,8.33005,8.33005,0,6.48293e-08
90,119,69,0.0643533,11.5691,11.6334,4.29855e-09,2.85919e-08
107,119,69,0,9.19747,9.19747,0,8.27826e-09
108,119,69,0,45.7321,45.7321,0,4.45749e-08
109,119,69,0,25.802,25.802,0,4.03664e-08
110,119,69,0,14.0357,14.0357,0,1.75807e-08
111,119,69,0,4.11208,4.11208,0,1.05718e-07
112,119,69,0,0.701787,0.701787,0,1.81547e-08
88,120,69,0,26.062,26.062,0,4.79348e-08
89,120,69,0,2.58042,2.58042,0,2.47758e-08
90,120,69,0.015043,0,0.015043,3.92601e-10,0
105,120,69,0,36.1738,36.1738,0,2.25268e-08
109,120,69,0,14.8495,14.8495,0,1.61689e-08
110,120,69,0,8.56953,8.56953,0,1.10091e-08
111,120,69,0,3.13624,3.13624,0,6.79712e-08
112,120,69,0,2.2571,2.2571,0,6.87102e-08
87,121,69,0,0.178866,0.178866,0,4.92867e-09
88,121,69,0,4.78584,4.78584,0,3.9598e-08
105,121,69,0.0904694,0,0.0904694,6.13617e-09,0
109,121,69,0,23.24,23.24,0,2.5069e-08
110,121,69,0.110938,47.7257,47.8366,5.831e-09,6.62106e-08
111,121,69,0.107628,0,0.107628,1.73675e-08,0
112,121,69,0.11431,0.30946,0.42377,3.29501e-08,1.02218e-08
113,121,69,0.0789564,0,0.0789564,2.72533e-08,0
105,122,69,0.116267,24.336,24.4523,1.91658e-08,3.30853e-08
106,122,69,1.0132,61.5534,62.5666,1.06336e-07,5.30672e-08
107,122,69,5.66424e-05,257.923,257.923,1.35917e-12,2.08752e-07
108,122,69,0,15.5496,15.5496,0,2.03276e-08
109,122,69,0,6.6233,6.6233,0,6.30608e-09
110,122,69,0.000752544,68.0589,68.0597,1.80578e-11,5.74775e-08
111,122,69,0,23.7903,23.7903,0,8.74672e-08
112,122,69,0,2.8741,2.8741,0,2.73052e-08
87,123,69,0,2.04054,2.04054,0,3.97948e-08
89,123,69,0,0.644585,0.644585,0,1.43335e-08
90,123,69,0,1.71256,1.71256,0,3.98256e-08
105,123,69,1.46854,0,1.46854,1.95678e-08,0
106,123,69,1.09844,150.383,151.481,4.65728e-08,9.40774e-08
107,123,69,4.891,240.199,245.09,1.41615e-07,1.82929e-07
108,123,69,0,54.2081,54.2081,0,5.36248e-08
109,123,69,0.201277,74.6814,74.8827,4.82978e-09,5.19444e-08
110,123,69,4.01989e-06,0,4.01989e-06,9.64598e-14,0
111,123,69,0.0339662,3.37858,3.41255,1.0394e-08,8.3894e-09
112,123,69,0.419798,24.8718,25.2916,5.61439e-08,2.59302e-08
87,124,69,0,0.435298,0.435298,0,1.09283e-08
88,124,69,0,0.285714,0.285714,0,7.13546e-09
89,124,69,0,0.591685,0.591685,0,1.32069e-08
90,124,69,0,0.915948,0.915948,0,2.17512e-08
91,124,69,1.93026,0.369451,2.29971,1.94728e-07,1.06235e-08
105,124,69,0.0199201,0,0.0199201,4.75121e-09,0
106,124,69,0,41.7797,41.7797,0,3.46796e-08
107,124,69,6.17484,440.135,446.309,1.36897e-07,4.07092e-07
108,124,69,0.170372,128.72,128.89,9.68784e-09,9.20737e-08
109,124,69,0,22.3673,22.3673,0,1.66085e-08
112,124,69,0,3.19518,3.19518,0,3.06414e-08
88,125,69,0,0.459686,0.459686,0,9.15213e-09
89,125,69,0,1.3127,1.3127,0,2.68074e-08
90,125,69,0,48.3912,48.3912,0,3.85762e-08
91,125,69,0,1.74767,1.74767,0,1.25087e-09
105,125,69,1.60378,46.8451,48.4489,4.09031e-08,4.56758e-08
106,125,69,4.30087,15.4383,19.7392,9.43542e-08,1.17988e-08
107,125,69,1.74914,22.9891,24.7382,1.39437e-07,3.42918e-08
108,125,69,0,85.2592,85.2592,0,9.13946e-08
109,125,69,0,102.385,102.385,0,7.69662e-08
111,125,69,0,1.75724,1.75724,0,4.53307e-08
112,125,69,0,5.65247,5.65247,0,5.89797e-09
88,126,69,0,1.1858,1.1858,0,2.31096e-08
89,126,69,0,0.198349,0.198349,0,4.02871e-09
90,126,69,0,0.391311,0.391311,0,8.05397e-09
91,126,69,0,1.44277,1.44277,0,6.43557e-09
105,126,69,0.0979128,0,0.0979128,3.19866e-08,0
106,126,69,3.51651,16.1404,19.6569,3.08215e-07,6.86746e-08
107,126,69,0.0379648,137.053,137.091,1.93237e-09,3.13342e-07
108,126,69,0,55.3202,55.3202,0,5.4766e-08
109,126,69,0,27.1496,27.1496,0,3.65985e-08
91,127,69,0.0350414,3.93474,3.96978,5.40847e-09,1.77264e-08
105,127,69,0,4.59526,4.59526,0,8.97046e-08
106,127,69,4.35791,193.142,197.499,1.01004e-07,1.78546e-07
107,127,69,5.77318,43.0081,48.7813,1.11336e-07,4.86567e-08
108,127,69,0,19.5804,19.5804,0,2.18099e-08
109,127,69,0,31.8868,31.8868,0,3.29887e-08
111,127,69,0,0.695558,0.695558,0,2.25452e-08
112,127,69,0,0.550056,0.550056,0,1.58302e-08
89,128,69,0,0.96575,0.96575,0,1.89188e-08
91,128,69,0,16.4511,16.4511,0,7.41137e-08
106,128,69,0,58.7345,58.7345,0,4.05115e-08
107,128,69,0,1.73276,1.73276,0,1.07614e-08
108,128,69,0,5.87904,5.87904,0,4.41412e-08
109,128,69,0,9.33427,9.33427,0,7.32309e-08
110,128,69,0,1.48591,1.48591,0,3.45406e-08
111,128,69,0,0.465156,0.465156,0,1.57276e-08
89,129,69,0,1.55544,1.55544,0,3.08065e-08
90,129,69,0,21.2964,21.2964,0,1.48339e-08
91,129,69,0,319.968,319.968,0,2.27154e-07
105,129,69,1.7138,88.92,90.6338,4.38307e-08,1.23244e-07
107,129,69,0.898223,0.165595,1.06382,1.59608e-08,4.9664e-09
108,129,69,0.00919753,4.42563,4.43483,2.20701e-10,3.86232e-08
109,129,69,0,4.81577,4.81577,0,5.82656e-08
110,129,69,0,1.7376,1.7376,0,2.97136e-08
111,129,69,0,0.576967,0.576967,0,1.01243e-08
87,130,69,0,0.983371,0.983371,0,2.40142e-08
88,130,69,0,1.79859,1.79859,0,4.13144e-08
89,130,69,0,8.10527,8.10527,0,2.35019e-08
90,130,69,0,12.2393,12.2393,0,1.67958e-08
108,130,69,0.0433524,0.852345,0.895697,1.04027e-09,9.57367e-09
109,130,69,0,0.787476,0.787476,0,1.37194e-08
86,131,69,0,2.62002,2.62002,0,5.90049e-08
87,131,69,0,0.194124,0.194124,0,6.45701e-09
90,131,69,0,14.9145,14.9145,0,1.97483e-08
107,131,69,0,296.175,296.175,0,3.18355e-07
109,131,69,0,0.810582,0.810582,0,1.95966e-08
110,131,69,0,0.93688,0.93688,0,2.26775e-08
86,132,69,0,0.909614,0.909614,0,2.71024e-08
87,132,69,0,0.985771,0.985771,0,2.73625e-08
92,132,69,0,0.705548,0.705548,0,1.34903e-08
95,132,69,0,0.188955,0.188955,0,5.21219e-09
97,132,69,0,6.10081,6.10081,0,1.03306e-08
101,132,69,0.018042,9.90271,9.92076,7.96184e-10,2.67855e-07
102,132,69,0.0412854,0,0.0412854,4.03062e-09,0
104,132,69,0,2.52425,2.52425,0,8.20782e-08
105,132,69,0.139959,0.295874,0.435832,5.80809e-09,7.07641e-09
95,133,69,0,0.0590231,0.0590231,0,6.12735e-10
96,133,69,0,23.0413,23.0413,0,5.71544e-08
97,133,69,0,8.2518,8.2518,0,3.39199e-08
104,133,69,0,0.23871,0.23871,0,5.79228e-09
105,133,69,0,2.34664,2.34664,0,4.82557e-08
87,134,69,0,1.41272,1.41272,0,3.03877e-08
88,134,69,0,1.08297,1.08297,0,2.58437e-08
89,134,69,0,0.6412,0.6412,0,1.53228e-08
94,134,69,0,0.212597,0.212597,0,5.38301e-09
95,134,69,0,0.504203,0.504203,0,1.28574e-08
96,134,69,0,34.7484,34.7484,0,5.00516e-08
97,134,69,0,1.56741,1.56741,0,2.63005e-08
98,134,69,0,24.2692,24.2692,0,3.26152e-08
101,134,69,0,1.37366,1.37366,0,3.88562e-08
102,134,69,0,5.10807,5.10807,0,7.62736e-08
105,134,69,0.00441759,1.09179,1.09621,3.21573e-10,2.12362e-08
106,134,69,0,0.613038,0.613038,0,1.19982e-08
87,135,69,0,1.8362,1.8362,0,3.84431e-08
88,135,69,0,0.624215,0.624215,0,1.46144e-08
93,135,69,0,1.00137,1.00137,0,2.06187e-08
96,135,69,0,19.8068,19.8068,0,5.57558e-08
97,135,69,0,31.3616,31.3616,0,7.8601e-08
98,135,69,0,3.29396,3.29396,0,3.08659e-08
99,135,69,0,0.853747,0.853747,0,1.38113e-09
100,135,69,0,3.21458,3.21458,0,3.74775e-09
101,135,69,0,0.499513,0.499513,0,1.38218e-08
102,135,69,0,10.7345,10.7345,0,7.97268e-08
104,135,69,0,0.699358,0.699358,0,1.36064e-08
105,135,69,0,1.36744,1.36744,0,2.65751e-08
106,135,69,0,3.35813,3.35813,0,1.72907e-08
94,136,69,0,2.45674,2.45674,0,5.98279e-08
96,136,69,0,1.63713,1.63713,0,4.81262e-08
97,136,69,0,2.49726,2.49726,0,7.27541e-08
101,136,69,0,0.0680617,0.0680617,0,2.23953e-09
102,136,69,0,1.38555,1.38555,0,4.37148e-08
105,136,69,0,0.764861,0.764861,0,1.91613e-08
106,136,69,0,0.756864,0.756864,0,1.79482e-08
97,137,69,0,0.165112,0.165112,0,4.78182e-09
102,137,69,0,0.57682,0.57682,0,1.95454e-08
89,139,69,1.74774,0,1.74774,4.54072e-08,0
94,141,69,0.100433,0,0.100433,2.2195e-08,0
90,143,69,0.053796,0,0.053796,8.82113e-09,0
97,107,70,0.0489747,0,0.0489747,1.17518e-09,0
96,109,70,0.0929309,0,0.0929309,1.94269e-08,0
97,109,70,0.128439,0,0.128439,2.53967e-08,0
100,111,70,0,0.835321,0.835321,0,1.65344e-08
101,111,70,0,0.341903,0.341903,0,8.49367e-09
100,112,70,0,3.92292,3.92292,0,9.00231e-08
101,112,70,0,3.89131,3.89131,0,9.26762e-08
100,113,70,0,11.0442,11.0442,0,9.93699e-08
101,113,70,0,1.43875,1.43875,0,3.22028e-08
91,114,70,0,10.86,10.86,0,1.3882e-08
92,114,70,0,6.82799,6.82799,0,8.37515e-09
96,114,70,0,0.733645,0.733645,0,2.17415e-08
99,114,70,0,27.0287,27.0287,0,2.31572e-08
105,114,70,0,0.88894,0.88894,0,1.72945e-08
87,115,70,0,0.190929,0.190929,0,5.25287e-09
92,115,70,0,9.38682,9.38682,0,1.14955e-08
95,115,70,0,0.391966,0.391966,0,1.15834e-08
96,115,70,0,0.198373,0.198373,0,5.89944e-09
97,115,70,0,0.368318,0.368318,0,1.09665e-08
105,115,70,0,1.68131,1.68131,0,3.27409e-08
108,115,70,0,31.0867,31.0867,0,2.64129e-08
87,116,70,0,0.145605,0.145605,0,4.69027e-09
91,116,70,0,14.1722,14.1722,0,1.73001e-08
94,116,70,0,8.81053,8.81053,0,2.58105e-07
95,116,70,0,0.190391,0.190391,0,5.58783e-09
103,116,70,0,44.0197,44.0197,0,2.0011e-07
108,116,70,0.120549,39.531,39.6516,4.50614e-09,3.46113e-08
109,116,70,0,1.24875,1.24875,0,3.69102e-08
110,116,70,0,0.441469,0.441469,0,1.07738e-08
111,116,70,0,0.128733,0.128733,0,2.62837e-09
112,116,70,0,0.360199,0.360199,0,7.35652e-09
89,117,70,0,18.1519,18.1519,0,3.13398e-08
107,117,70,0,0.524541,0.524541,0,1.02694e-08
109,117,70,0,6.81631,6.81631,0,1.84274e-07
110,117,70,0,1.19133,1.19133,0,3.14041e-08
111,117,70,0,1.50219,1.50219,0,3.45334e-08
89,118,70,0,2.21771,2.21771,0,1.33206e-08
104,118,70,0,85.4311,85.4311,0,5.32013e-08
108,118,70,0,10.9049,10.9049,0,9.67002e-09
109,118,70,0,0.520383,0.520383,0,1.45915e-08
110,118,70,0,6.60448,6.60448,0,8.11146e-09
112,118,70,0,1.71175,1.71175,0,3.4275e-08
89,119,70,0,23.9587,23.9587,0,2.25588e-08
91,119,70,0,0.314724,0.314724,0,9.35182e-09
103,119,70,0,7.9076,7.9076,0,2.49873e-07
107,119,70,0,47.5336,47.5336,0,5.88343e-08
108,119,70,0,11.4871,11.4871,0,1.15065e-08
109,119,70,0,15.6358,15.6358,0,1.88388e-08
110,119,70,0,4.66181,4.66181,0,5.97386e-09
111,119,70,0,0.298585,0.298585,0,8.16846e-09
112,119,70,0,0.190305,0.190305,0,5.10021e-09
91,120,70,0,10.2712,10.2712,0,6.41539e-09
104,120,70,1.52587,0,1.52587,1.03493e-07,0
110,120,70,0,2.22671,2.22671,0,4.35676e-08
111,120,70,0,0.906232,0.906232,0,1.96503e-08
112,120,70,0.480804,0.11682,0.597624,5.80353e-08,3.51957e-09
113,120,70,0.181447,0.510861,0.692308,3.6782e-08,1.27391e-08
88,121,70,0,6.91727,6.91727,0,3.26038e-08
90,121,70,0,9.05438,9.05438,0,1.43897e-08
110,121,70,0,1.19506,1.19506,0,2.34902e-08
111,121,70,0.0574348,1.30857,1.366,1.0736e-08,3.13094e-08
112,121,70,0.02371,0.267261,0.290971,5.13329e-09,6.92022e-09
88,122,70,0,8.92025,8.92025,0,1.47836e-08
89,122,70,0,9.85178,9.85178,0,1.64817e-08
91,122,70,0,6.49816,6.49816,0,1.12769e-08
104,122,70,1.03969,10.8198,11.8595,1.71386e-07,1.47097e-08
111,122,70,0,5.27488,5.27488,0,2.01987e-08
88,123,70,0,0.883199,0.883199,0,2.03707e-08
89,123,70,0,0.371148,0.371148,0,8.31847e-09
90,123,70,0,10.9937,10.9937,0,1.89887e-08
91,123,70,5.71041,40.8868,46.5972,3.16354e-07,3.85597e-08
104,123,70,11.1299,0,11.1299,1.48302e-07,0
112,123,70,0.294642,0,0.294642,4.87143e-08,0
87,124,70,0,1.56116,1.56116,0,3.40914e-08
88,124,70,0,3.11038,3.11038,0,8.04344e-08
90,124,70,0,16.6207,16.6207,0,2.0815e-08
91,124,70,0,347.454,347.454,0,2.66481e-07
104,124,70,0.738781,0,0.738781,1.76209e-07,0
107,124,70,0,84.4615,84.4615,0,7.29509e-08
108,124,70,0,53.1785,53.1785,0,4.96809e-08
110,124,70,0,26.0746,26.0746,0,2.34017e-08
112,124,70,0,1.77521,1.77521,0,5.17954e-08
113,124,70,0.44852,1.81969,2.26821,1.57482e-08,4.149e-08
87,125,70,0,1.9429,1.9429,0,5.04935e-08
88,125,70,0,1.29211,1.29211,0,3.43563e-08
89,125,70,0,31.7425,31.7425,0,2.20308e-08
90,125,70,0,13.5948,13.5948,0,2.78011e-08
91,125,70,0,15.7611,15.7611,0,1.11977e-08
104,125,70,1.04383,512.717,513.761,1.73688e-07,5.27438e-07
107,125,70,0.0334339,5.84953,5.88296,4.64059e-09,1.32429e-08
108,125,70,0,48.4898,48.4898,0,3.32653e-08
113,125,70,0,0.109194,0.109194,0,2.84181e-09
88,126,70,0,0.914614,0.914614,0,2.68148e-08
89,126,70,0,1.08559,1.08559,0,2.56633e-08
90,126,70,0,1.95168,1.95168,0,4.03104e-08
91,126,70,0,1.04481,1.04481,0,2.16706e-08
107,126,70,0.0890448,5.52654,5.61558,6.44159e-09,2.33102e-08
108,126,70,0,8.36664,8.36664,0,4.06756e-08
109,126,70,0,20.6758,20.6758,0,1.55361e-08
110,126,70,0,15.576,15.576,0,1.17274e-08
112,126,70,0,0.596589,0.596589,0,1.30567e-08
116,126,70,0.0458229,0,0.0458229,8.7969e-09,0
88,127,70,0,0.735435,0.735435,0,1.86108e-08
108,127,70,0,5.06156,5.06156,0,5.71908e-09
111,127,70,0,1.26528,1.26528,0,3.41788e-08
112,127,70,0,1.24195,1.24195,0,2.96861e-08
87,128,70,0,0.586751,0.586751,0,1.54016e-08
88,128,70,0,1.18705,1.18705,0,3.65733e-08
104,128,70,0,186.392,186.392,0,2.10872e-07
109,128,70,0,0.265157,0.265157,0,1.85764e-09
110,128,70,0,1.89708,1.89708,0,2.55432e-08
87,129,70,0,3.32979,3.32979,0,8.71628e-08
88,129,70,0,0.768089,0.768089,0,1.99916e-08
90,129,70,0.0151943,17.7231,17.7383,3.64633e-10,1.23449e-08
91,129,70,0.377128,22.6181,22.9952,9.53969e-09,1.60556e-08
104,129,70,1.41153,0,1.41153,5.201e-08,0
110,129,70,0,5.88584,5.88584,0,3.84955e-08
88,130,70,0,0.615683,0.615683,0,1.63055e-08
89,130,70,0,0.32646,0.32646,0,6.55207e-09
90,130,70,0,17.8435,17.8435,0,2.29245e-08
91,130,70,0,10.5945,10.5945,0,1.31233e-08
104,130,70,2.11628,0,2.11628,4.5337e-08,0
107,130,70,0,0.91964,0.91964,0,1.12966e-08
108,130,70,0,1.04301,1.04301,0,1.28101e-08
109,130,70,0,3.22175,3.22175,0,3.84759e-08
91,131,70,0,1.72245,1.72245,0,3.08637e-08
104,131,70,0,88.0947,88.0947,0,2.75636e-07
110,131,70,0,0.999999,0.999999,0,2.48489e-08
86,132,70,0,0.144411,0.144411,0,4.59956e-09
88,132,70,0,0.513056,0.513056,0,1.30353e-08
92,132,70,0,1.8048,1.8048,0,1.74929e-08
95,132,70,0.00820462,0,0.00820462,1.09039e-09,0
101,132,70,0.049539,0,0.049539,9.07947e-09,0
105,132,70,0.0186773,0,0.0186773,4.69258e-10,0
106,132,70,0,11.7295,11.7295,0,4.73011e-08
107,132,70,0,2.06548,2.06548,0,5.22261e-08
109,132,70,0,1.14112,1.14112,0,2.85504e-08
88,133,70,0,1.05671,1.05671,0,2.54888e-08
91,133,70,0,1.3353,1.3353,0,2.71915e-08
92,133,70,0,0.690775,0.690775,0,1.32884e-08
106,133,70,0,1.27249,1.27249,0,2.47859e-08
89,134,70,0,0.49625,0.49625,0,1.18625e-08
91,134,70,0,3.8116,3.8116,0,1.93062e-08
92,134,70,0,5.14747,5.14747,0,4.70916e-08
97,134,70,0,10.244,10.244,0,9.21495e-09
98,134,70,0,14.4769,14.4769,0,2.77658e-08
99,134,70,0,42.3324,42.3324,0,4.53334e-08
101,134,70,0,0.468753,0.468753,0,1.28442e-08
102,134,70,0,0.230878,0.230878,0,6.34887e-09
105,134,70,0,0.314344,0.314344,0,6.16342e-09
106,134,70,0,0.909668,0.909668,0,1.7787e-08
92,135,70,0,5.74989,5.74989,0,8.97659e-08
93,135,70,0,0.770698,0.770698,0,2.45394e-08
97,135,70,0,1.04529,1.04529,0,3.10789e-08
98,135,70,0,27.2109,27.2109,0,7.12351e-08
99,135,70,0,18.6185,18.6185,0,3.84194e-08
105,135,70,0,1.47397,1.47397,0,2.94753e-08
106,135,70,0,5.15714,5.15714,0,1.22987e-07
91,136,70,0,0.642891,0.642891,0,1.85547e-08
92,136,70,0,2.85711,2.85711,0,8.16646e-08
93,136,70,0,0.222601,0.222601,0,7.50972e-09
97,136,70,0,3.77492,3.77492,0,4.95204e-08
106,136,70,0,3.82742,3.82742,0,8.77416e-08
107,136,70,0,0.268095,0.268095,0,9.15673e-09
97,137,70,0,0.663311,0.663311,0,1.68362e-08
106,137,70,0,0.0625003,0.0625003,0,1.79354e-09
93,140,70,0.224432,0,0.224432,4.37533e-08,0
94,140,70,0.119785,0,0.119785,3.17587e-08,0
93,141,70,0.0185905,0,0.0185905,4.89411e-09,0
94,141,70,0.0521482,0,0.0521482,1.19385e-08,0
95,141,70,0.120912,0,0.120912,4.09186e-08,0
91,143,70,0.438181,0,0.438181,1.30948e-08,0
100,111,71,0,0.504537,0.504537,0,9.91165e-09
101,111,71,0,0.341205,0.341205,0,6.93965e-09
100,112,71,0,0.834335,0.834335,0,1.63438e-08
101,112,71,0,0.612322,0.612322,0,1.24691e-08
105,112,71,0,10.5597,10.5597,0,1.64749e-08
89,113,71,0,2.72854,2.72854,0,4.72233e-09
105,113,71,0,29.344,29.344,0,2.39636e-08
106,113,71,0,30.5279,30.5279,0,2.13596e-08
89,114,71,0,18.8786,18.8786,0,3.26206e-08
90,114,71,0,7.06888,7.06888,0,1.14956e-08
104,114,71,0,0.451277,0.451277,0,8.77516e-09
105,114,71,0,10.7587,10.7587,0,4.23281e-08
108,114,71,0,23.7985,23.7985,0,1.97979e-08
89,115,71,0,0.613258,0.613258,0,1.88212e-08
90,115,71,0,0.247667,0.247667,0,7.57878e-09
100,115,71,0,72.6491,72.6491,0,4.93858e-08
103,115,71,0,43.7525,43.7525,0,4.43789e-08
105,115,71,0,13.6496,13.6496,0,2.58218e-08
106,115,71,0,3.12096,3.12096,0,5.73741e-09
108,115,71,0,24.781,24.781,0,2.02137e-08
90,116,71,0,0.576569,0.576569,0,1.76752e-08
91,116,71,0,11.4309,11.4309,0,1.38347e-08
101,116,71,0.138823,0,0.138823,8.30017e-09,0
103,116,71,0,9.27554,9.27554,0,1.93099e-07
104,116,71,0,286.427,286.427,0,3.63828e-07
105,116,71,0,9.94078,9.94078,0,2.00692e-08
106,116,71,0,6.89185,6.89185,0,1.25382e-08
107,116,71,0,37.4238,37.4238,0,3.033e-08
109,116,71,0,0.239243,0.239243,0,6.56653e-09
88,117,71,0,4.29959,4.29959,0,7.34671e-09
107,117,71,0,16.9323,16.9323,0,3.07147e-08
108,117,71,0,0.223997,0.223997,0,8.95825e-09
111,117,71,0,1.40867,1.40867,0,3.20143e-08
112,117,71,0,2.02124,2.02124,0,4.62283e-08
88,118,71,0,9.42635,9.42635,0,1.60065e-08
107,118,71,0,3.8898,3.8898,0,6.98085e-09
109,118,71,0,0.725931,0.725931,0,2.00469e-08
112,118,71,0,0.754981,0.754981,0,1.81465e-08
88,119,71,0,6.53481,6.53481,0,9.40095e-09
104,119,71,0,172.109,172.109,0,2.21255e-07
